i,k,r,t,level,marginal,lower,upper,scale
Austria,medical,L,24,0.0,-0.0,0.0,inf,1.0
Austria,medical,L,25,0.0,-0.0,0.0,inf,1.0
Austria,medical,L,26,0.0,-0.0,0.0,inf,1.0
Austria,medical,L,27,0.0,-0.0,0.0,inf,1.0
Austria,medical,L,28,0.0,-0.0,0.0,inf,1.0
Austria,medical,L,29,0.0,-0.0,0.0,inf,1.0
Austria,medical,L,30,0.0,-0.0,0.0,inf,1.0
Austria,medical,L,31,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,0,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,1,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,4,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,5,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,6,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,7,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,8,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,9,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,10,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,11,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,12,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,13,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,14,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,15,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,16,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,17,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,18,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,19,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,20,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,21,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,22,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,23,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,24,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,25,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,26,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,27,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,28,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,29,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,30,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,31,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,0,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,4,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,5,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,6,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,7,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,8,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,9,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,10,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,11,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,12,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,13,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,14,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,15,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,16,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,17,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,18,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,19,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,20,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,21,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,22,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,23,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,24,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,25,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,26,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,27,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,28,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,29,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,30,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,31,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,0,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,1,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,2,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,3,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,4,1268.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,5,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,6,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,7,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,8,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,9,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,10,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,11,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,12,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,13,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,14,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,15,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,16,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,17,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,18,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,19,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,20,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,21,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,22,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,23,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,24,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,25,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,26,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,27,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,28,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,29,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,30,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,L,31,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,0,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,1,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,2,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,3,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,4,789.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,5,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,6,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,7,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,8,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,9,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,10,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,11,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,12,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,13,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,14,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,15,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,16,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,17,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,18,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,19,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,20,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,21,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,22,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,23,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,24,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,25,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,26,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,27,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,28,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,29,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,30,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,M,31,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,0,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,1,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,2,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,3,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,4,2314.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,5,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,6,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,7,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,8,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,9,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,10,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,11,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,12,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,13,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,14,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,15,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,16,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,17,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,18,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,19,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,20,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,21,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,22,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,23,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,24,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,25,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,26,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,27,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,28,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,29,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,30,0.0,-0.0,0.0,inf,1.0
Belgium,food_clothing,H,31,0.0,-0.0,0.0,inf,1.0
Belgium,housing,L,0,0.0,-0.0,0.0,inf,1.0
Belgium,housing,L,1,0.0,-0.0,0.0,inf,1.0
Belgium,housing,L,2,0.0,-0.0,0.0,inf,1.0
Belgium,housing,L,3,0.0,-0.0,0.0,inf,1.0
Belgium,housing,L,4,317.0,-0.0,0.0,inf,1.0
Belgium,housing,L,5,0.0,-0.0,0.0,inf,1.0
Belgium,housing,L,6,0.0,-0.0,0.0,inf,1.0
Belgium,housing,L,7,0.0,-0.0,0.0,inf,1.0
Belgium,housing,L,8,0.0,-0.0,0.0,inf,1.0
Belgium,housing,L,9,0.0,-0.0,0.0,inf,1.0
Belgium,housing,L,10,0.0,-0.0,0.0,inf,1.0
Belgium,housing,L,11,0.0,-0.0,0.0,inf,1.0
Belgium,housing,L,12,0.0,-0.0,0.0,inf,1.0
Belgium,housing,L,13,0.0,-0.0,0.0,inf,1.0
Belgium,housing,L,14,0.0,-0.0,0.0,inf,1.0
Belgium,housing,L,15,0.0,-0.0,0.0,inf,1.0
Belgium,housing,L,16,0.0,-0.0,0.0,inf,1.0
Belgium,housing,L,17,0.0,-0.0,0.0,inf,1.0
Belgium,housing,L,18,0.0,-0.0,0.0,inf,1.0
Belgium,housing,L,19,0.0,-0.0,0.0,inf,1.0
Belgium,housing,L,20,0.0,-0.0,0.0,inf,1.0
Belgium,housing,L,21,0.0,-0.0,0.0,inf,1.0
Belgium,housing,L,22,0.0,-0.0,0.0,inf,1.0
Belgium,housing,L,23,0.0,-0.0,0.0,inf,1.0
Belgium,housing,L,24,0.0,-0.0,0.0,inf,1.0
Belgium,housing,L,25,0.0,-0.0,0.0,inf,1.0
Belgium,housing,L,26,0.0,-0.0,0.0,inf,1.0
Belgium,housing,L,27,0.0,-0.0,0.0,inf,1.0
Belgium,housing,L,28,0.0,-0.0,0.0,inf,1.0
Belgium,housing,L,29,0.0,-0.0,0.0,inf,1.0
Belgium,housing,L,30,0.0,-0.0,0.0,inf,1.0
Belgium,housing,L,31,0.0,-0.0,0.0,inf,1.0
Belgium,housing,M,0,0.0,-0.0,0.0,inf,1.0
Belgium,housing,M,1,0.0,-0.0,0.0,inf,1.0
Belgium,housing,M,2,0.0,-0.0,0.0,inf,1.0
Belgium,housing,M,3,0.0,-0.0,0.0,inf,1.0
Belgium,housing,M,4,197.0,-0.0,0.0,inf,1.0
Belgium,housing,M,5,0.0,-0.0,0.0,inf,1.0
Belgium,housing,M,6,0.0,-0.0,0.0,inf,1.0
Belgium,housing,M,7,0.0,-0.0,0.0,inf,1.0
Belgium,housing,M,8,0.0,-0.0,0.0,inf,1.0
Belgium,housing,M,9,0.0,-0.0,0.0,inf,1.0
Belgium,housing,M,10,0.0,-0.0,0.0,inf,1.0
Belgium,housing,M,11,0.0,-0.0,0.0,inf,1.0
Belgium,housing,M,12,0.0,-0.0,0.0,inf,1.0
Belgium,housing,M,13,0.0,-0.0,0.0,inf,1.0
Belgium,housing,M,14,0.0,-0.0,0.0,inf,1.0
Belgium,housing,M,15,0.0,-0.0,0.0,inf,1.0
Belgium,housing,M,16,0.0,-0.0,0.0,inf,1.0
Belgium,housing,M,17,0.0,-0.0,0.0,inf,1.0
Belgium,housing,M,18,0.0,-0.0,0.0,inf,1.0
Belgium,housing,M,19,0.0,-0.0,0.0,inf,1.0
Belgium,housing,M,20,0.0,-0.0,0.0,inf,1.0
Belgium,housing,M,21,0.0,-0.0,0.0,inf,1.0
Belgium,housing,M,22,0.0,-0.0,0.0,inf,1.0
Belgium,housing,M,23,0.0,-0.0,0.0,inf,1.0
Belgium,housing,M,24,0.0,-0.0,0.0,inf,1.0
Belgium,housing,M,25,0.0,-0.0,0.0,inf,1.0
Belgium,housing,M,26,0.0,-0.0,0.0,inf,1.0
Belgium,housing,M,27,0.0,-0.0,0.0,inf,1.0
Belgium,housing,M,28,0.0,-0.0,0.0,inf,1.0
Belgium,housing,M,29,0.0,-0.0,0.0,inf,1.0
Belgium,housing,M,30,0.0,-0.0,0.0,inf,1.0
Belgium,housing,M,31,0.0,-0.0,0.0,inf,1.0
Belgium,housing,H,0,0.0,-0.0,0.0,inf,1.0
Belgium,housing,H,1,0.0,-0.0,0.0,inf,1.0
Belgium,housing,H,2,0.0,-0.0,0.0,inf,1.0
Belgium,housing,H,3,0.0,-0.0,0.0,inf,1.0
Belgium,housing,H,4,578.0,-0.0,0.0,inf,1.0
Belgium,housing,H,5,0.0,-0.0,0.0,inf,1.0
Belgium,housing,H,6,0.0,-0.0,0.0,inf,1.0
Belgium,housing,H,7,0.0,-0.0,0.0,inf,1.0
Belgium,housing,H,8,0.0,-0.0,0.0,inf,1.0
Belgium,housing,H,9,0.0,-0.0,0.0,inf,1.0
Belgium,housing,H,10,0.0,-0.0,0.0,inf,1.0
Belgium,housing,H,11,0.0,-0.0,0.0,inf,1.0
Belgium,housing,H,12,0.0,-0.0,0.0,inf,1.0
Belgium,housing,H,13,0.0,-0.0,0.0,inf,1.0
Belgium,housing,H,14,0.0,-0.0,0.0,inf,1.0
Belgium,housing,H,15,0.0,-0.0,0.0,inf,1.0
Belgium,housing,H,16,0.0,-0.0,0.0,inf,1.0
Belgium,housing,H,17,0.0,-0.0,0.0,inf,1.0
Belgium,housing,H,18,0.0,-0.0,0.0,inf,1.0
Belgium,housing,H,19,0.0,-0.0,0.0,inf,1.0
Belgium,housing,H,20,0.0,-0.0,0.0,inf,1.0
Belgium,housing,H,21,0.0,-0.0,0.0,inf,1.0
Belgium,housing,H,22,0.0,-0.0,0.0,inf,1.0
Belgium,housing,H,23,0.0,-0.0,0.0,inf,1.0
Belgium,housing,H,24,0.0,-0.0,0.0,inf,1.0
Belgium,housing,H,25,0.0,-0.0,0.0,inf,1.0
Belgium,housing,H,26,0.0,-0.0,0.0,inf,1.0
Belgium,housing,H,27,0.0,-0.0,0.0,inf,1.0
Belgium,housing,H,28,0.0,-0.0,0.0,inf,1.0
Belgium,housing,H,29,0.0,-0.0,0.0,inf,1.0
Belgium,housing,H,30,0.0,-0.0,0.0,inf,1.0
Belgium,housing,H,31,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,0,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,1,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,2,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,3,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,4,634.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,5,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,6,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,7,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,8,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,9,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,10,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,11,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,12,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,13,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,14,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,15,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,16,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,17,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,18,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,19,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,20,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,21,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,22,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,23,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,24,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,25,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,26,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,27,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,28,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,29,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,30,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,L,31,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,0,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,1,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,2,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,3,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,4,395.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,5,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,6,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,7,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,8,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,9,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,10,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,11,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,12,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,13,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,14,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,15,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,16,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,17,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,18,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,19,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,20,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,21,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,22,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,23,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,24,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,25,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,26,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,27,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,28,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,29,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,30,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,M,31,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,0,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,1,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,2,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,3,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,4,1157.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,5,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,6,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,7,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,8,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,9,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,10,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,11,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,12,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,13,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,14,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,15,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,16,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,17,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,18,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,19,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,20,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,21,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,22,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,23,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,24,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,25,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,26,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,27,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,28,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,29,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,30,0.0,-0.0,0.0,inf,1.0
Belgium,nonfood_items_clothing,H,31,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,0,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,4,634.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,5,525.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,6,400.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,7,269.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,8,208.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,9,226.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,10,265.9999999999989,-0.0,0.0,inf,1.0
Belgium,info_legal,L,11,45.000000000001066,-0.0,0.0,inf,1.0
Belgium,info_legal,L,12,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,13,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,14,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,15,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,16,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,17,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,18,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,19,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,20,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,21,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,22,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,23,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,24,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,25,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,26,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,27,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,28,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,29,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,30,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,31,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,0,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,4,395.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,5,292.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,6,88.99999999961204,-0.0,0.0,inf,1.0
Belgium,info_legal,M,7,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,8,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,9,0.0,-0.0,0.0,inf,1.0
