i,j,s,t,level,marginal,lower,upper,scale
Switzerland,Moldova,medical,17,0.0,200.0,0.0,inf,1.0
Switzerland,Moldova,medical,18,0.0,200.0,0.0,inf,1.0
Switzerland,Moldova,medical,19,0.0,200.0,0.0,inf,1.0
Switzerland,Moldova,medical,20,0.0,200.0,0.0,inf,1.0
Switzerland,Moldova,medical,21,0.0,200.0,0.0,inf,1.0
Switzerland,Moldova,medical,22,0.0,200.0,0.0,inf,1.0
Switzerland,Moldova,medical,23,0.0,200.0,0.0,inf,1.0
Switzerland,Moldova,medical,24,0.0,200.0,0.0,inf,1.0
Switzerland,Moldova,medical,25,0.0,200.0,0.0,inf,1.0
Switzerland,Moldova,medical,26,0.0,200.0,0.0,inf,1.0
Switzerland,Moldova,medical,27,0.0,200.0,0.0,inf,1.0
Switzerland,Moldova,medical,28,0.0,200.0,0.0,inf,1.0
Switzerland,Moldova,medical,29,0.0,200.0,0.0,inf,1.0
Switzerland,Moldova,medical,30,0.0,200.0,0.0,inf,1.0
Switzerland,Moldova,medical,31,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,0,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,1,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,2,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,3,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,4,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,5,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,6,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,7,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,8,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,9,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,10,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,11,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,12,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,13,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,14,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,15,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,16,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,17,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,18,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,19,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,20,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,21,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,22,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,23,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,24,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,25,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,26,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,27,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,28,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,29,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,30,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,info_legal,31,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,0,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,1,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,2,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,3,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,4,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,5,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,6,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,7,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,8,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,9,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,10,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,11,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,12,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,13,1.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,14,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,15,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,16,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,17,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,18,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,19,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,20,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,21,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,22,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,23,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,24,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,25,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,26,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,27,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,28,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,29,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,30,0.0,200.0,0.0,inf,1.0
Switzerland,Poland,medical,31,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,0,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,1,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,2,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,3,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,4,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,5,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,6,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,7,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,8,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,9,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,10,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,11,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,12,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,13,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,14,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,15,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,16,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,17,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,18,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,19,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,20,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,21,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,22,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,23,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,24,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,25,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,26,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,27,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,28,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,29,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,30,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,info_legal,31,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,0,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,1,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,2,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,3,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,4,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,5,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,6,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,7,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,8,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,9,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,10,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,11,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,12,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,13,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,14,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,15,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,16,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,17,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,18,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,19,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,20,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,21,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,22,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,23,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,24,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,25,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,26,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,27,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,28,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,29,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,30,0.0,200.0,0.0,inf,1.0
Switzerland,Romania,medical,31,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,0,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,1,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,2,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,3,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,4,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,5,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,6,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,7,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,8,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,9,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,10,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,11,1.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,12,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,13,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,14,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,15,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,16,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,17,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,18,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,19,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,20,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,21,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,22,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,23,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,24,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,25,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,26,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,27,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,28,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,29,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,30,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,info_legal,31,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,0,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,1,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,2,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,3,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,4,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,5,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,6,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,7,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,8,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,9,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,10,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,11,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,12,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,13,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,14,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,15,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,16,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,17,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,18,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,19,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,20,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,21,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,22,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,23,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,24,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,25,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,26,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,27,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,28,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,29,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,30,0.0,200.0,0.0,inf,1.0
Switzerland,Slovakia,medical,31,0.0,200.0,0.0,inf,1.0
Switzerland,Switzerland,info_legal,0,0.0,-0.0,0.0,inf,1.0
Switzerland,Switzerland,medical,0,0.0,-0.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,0,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,1,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,2,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,3,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,4,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,5,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,6,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,7,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,8,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,9,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,10,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,11,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,12,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,13,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,14,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,15,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,16,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,17,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,18,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,19,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,20,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,21,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,22,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,23,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,24,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,25,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,26,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,27,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,28,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,29,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,30,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,info_legal,31,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,0,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,1,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,2,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,3,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,4,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,5,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,6,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,7,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,8,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,9,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,10,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,11,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,12,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,13,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,14,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,15,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,16,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,17,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,18,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,19,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,20,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,21,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,22,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,23,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,24,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,25,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,26,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,27,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,28,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,29,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,30,0.0,200.0,0.0,inf,1.0
Switzerland,Ukraine,medical,31,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,0,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,1,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,2,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,3,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,4,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,5,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,6,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,7,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,8,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,9,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,10,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,11,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,12,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,13,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,14,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,15,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,16,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,17,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,18,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,19,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,20,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,21,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,22,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,23,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,24,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,25,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,26,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,27,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,28,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,29,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,30,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,info_legal,31,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,0,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,1,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,2,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,3,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,4,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,5,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,6,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,7,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,8,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,9,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,10,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,11,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,12,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,13,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,14,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,15,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,16,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,17,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,18,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,19,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,20,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,21,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,22,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,23,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,24,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,25,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,26,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,27,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,28,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,29,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,30,0.0,200.0,0.0,inf,1.0
Switzerland,UnitedState,medical,31,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,0,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,1,34.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,2,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,3,1.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,4,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,5,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,6,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,7,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,8,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,9,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,10,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,11,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,12,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,13,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,14,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,15,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,16,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,17,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,18,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,19,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,20,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,21,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,22,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,23,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,24,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,25,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,26,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,27,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,28,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,29,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,30,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,info_legal,31,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,medical,0,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,medical,1,27.0,200.0,0.0,inf,1.0
Ukraine,Austria,medical,2,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,medical,3,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,medical,4,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,medical,5,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,medical,6,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,medical,7,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,medical,8,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,medical,9,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,medical,10,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,medical,11,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,medical,12,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,medical,13,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,medical,14,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,medical,15,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,medical,16,0.0,200.0,0.0,inf,1.0
Ukraine,Austria,medical,17,0.0,200.0,0.0,inf,1.0
