i,s,r,a,t,level,marginal,lower,upper,scale
Austria,medical,M,1,20,108.0,-0.0,0.0,inf,1.0
Austria,medical,M,1,21,67.0,-0.0,0.0,inf,1.0
Austria,medical,M,1,22,34.0,-0.0,0.0,inf,1.0
Austria,medical,M,1,23,36.0,-0.0,0.0,inf,1.0
Austria,medical,M,1,24,39.0,-0.0,0.0,inf,1.0
Austria,medical,M,1,25,40.0,-0.0,0.0,inf,1.0
Austria,medical,M,1,26,39.0,-0.0,0.0,inf,1.0
Austria,medical,M,1,27,40.0,-0.0,0.0,inf,1.0
Austria,medical,M,1,28,29.0,-0.0,0.0,inf,1.0
Austria,medical,M,1,29,5.0,-0.0,0.0,inf,1.0
Austria,medical,M,1,30,4.0,-0.0,0.0,inf,1.0
Austria,medical,M,1,31,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,0,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,1,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,2,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,3,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,4,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,5,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,6,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,7,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,8,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,9,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,10,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,11,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,12,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,13,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,14,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,15,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,16,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,17,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,18,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,19,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,20,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,21,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,22,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,23,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,24,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,25,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,26,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,27,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,28,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,29,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,30,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,2,31,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,0,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,1,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,2,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,3,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,4,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,5,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,6,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,7,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,8,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,9,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,10,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,11,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,12,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,13,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,14,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,15,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,16,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,17,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,18,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,19,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,20,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,21,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,22,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,23,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,24,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,25,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,26,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,27,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,28,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,29,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,30,0.0,-0.0,0.0,inf,1.0
Austria,medical,M,3,31,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,0,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,1,3415.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,2,3290.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,3,3231.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,4,3265.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,5,2537.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,6,2586.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,7,2201.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,8,2643.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,9,2380.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,10,1909.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,11,1814.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,12,1790.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,13,1652.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,14,1403.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,15,1344.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,16,1007.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,17,1151.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,18,952.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,19,950.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,20,1129.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,21,525.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,22,150.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,23,146.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,24,157.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,25,120.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,26,100.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,27,126.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,28,104.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,29,18.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,30,6.0,-0.0,0.0,inf,1.0
Austria,medical,H,1,31,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,0,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,1,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,2,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,3,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,4,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,5,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,6,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,7,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,8,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,9,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,10,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,11,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,12,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,13,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,14,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,15,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,16,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,17,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,18,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,19,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,20,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,21,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,22,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,23,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,24,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,25,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,26,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,27,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,28,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,29,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,30,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,2,31,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,0,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,1,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,2,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,3,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,4,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,5,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,6,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,7,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,8,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,9,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,10,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,11,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,12,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,13,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,14,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,15,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,16,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,17,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,18,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,19,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,20,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,21,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,22,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,23,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,24,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,25,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,26,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,27,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,28,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,29,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,30,0.0,-0.0,0.0,inf,1.0
Austria,medical,H,3,31,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,0,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,1,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,2,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,3,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,4,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,5,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,6,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,7,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,8,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,9,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,10,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,11,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,12,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,13,111.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,14,118.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,15,110.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,16,114.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,17,106.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,18,132.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,19,85.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,20,89.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,21,68.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,22,63.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,23,85.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,24,59.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,25,68.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,26,90.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,27,85.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,28,90.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,29,24.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,30,19.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,1,31,3.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,0,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,1,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,2,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,3,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,4,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,5,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,6,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,7,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,8,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,9,120.99999999999893,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,10,122.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,11,155.99999999999963,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,12,126.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,13,145.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,14,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,15,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,16,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,17,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,18,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,19,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,20,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,21,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,22,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,23,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,24,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,25,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,26,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,27,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,28,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,29,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,30,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,2,31,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,0,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,1,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,2,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,3,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,4,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,5,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,6,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,7,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,8,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,9,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,10,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,11,49.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,12,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,13,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,14,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,15,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,16,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,17,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,18,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,19,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,20,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,21,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,22,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,23,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,24,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,25,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,26,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,27,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,28,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,29,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,30,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,L,3,31,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,0,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,1,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,2,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,3,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,4,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,5,137.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,6,5.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,7,112.99999999999893,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,8,145.99999999999895,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,9,20.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,10,123.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,11,35.00000000000037,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,12,150.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,13,147.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,14,148.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,15,121.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,16,114.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,17,115.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,18,90.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,19,73.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,20,77.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,21,100.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,22,58.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,23,78.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,24,68.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,25,60.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,26,63.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,27,88.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,28,72.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,29,26.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,30,17.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,1,31,1.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,0,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,1,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,2,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,3,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,4,56.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,5,165.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,6,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,7,175.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,8,95.00000000000107,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,9,19.000000000001066,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,10,105.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,11,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,12,112.99999999999963,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,13,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,14,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,15,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,16,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,17,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,18,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,19,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,20,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,21,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,22,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,23,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,24,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,25,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,26,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,27,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,28,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,29,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,30,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,2,31,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,0,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,1,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,2,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,3,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,4,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,5,108.00000000038796,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,6,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,7,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,8,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,9,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,10,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,11,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,12,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,13,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,14,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,15,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,16,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,17,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,18,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,19,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,20,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,21,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,22,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,23,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,24,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,25,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,26,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,27,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,28,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,29,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,30,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,M,3,31,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,0,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,1,1000.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,2,1043.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,3,743.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,4,653.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,5,590.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,6,795.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,7,912.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,8,759.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,9,1040.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,10,1050.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,11,1160.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,12,1011.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,13,993.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,14,887.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,15,778.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,16,772.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,17,720.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,18,744.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,19,531.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,20,604.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,21,556.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,22,382.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,23,451.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,24,356.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,25,313.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,26,373.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,27,387.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,28,372.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,29,93.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,30,44.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,1,31,6.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,2,0,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,2,1,0.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,2,2,157.0,-0.0,0.0,inf,1.0
Belgium,info_legal,H,2,3,57.0,-0.0,0.0,inf,1.0
